source_url	parsed_url
https://www.apple.com/	https://www.apple.com/#ac-gf-directory-column-section-state-healthcare
https://www.apple.com/	https://www.apple.com/fi/
https://www.apple.com/	https://www.apple.com/apple-one/
https://www.apple.com/	https://www.apple.com/chde/
https://www.apple.com/	https://www.apple.com/tv/
https://www.apple.com/	https://www.apple.com/apple-books/
https://www.apple.com/	https://www.apple.com/us/shop/goto/account
https://www.apple.com/	https://www.apple.com/retail/geniusbar/
https://www.apple.com/	https://www.apple.com/retail/business/
https://www.apple.com/	https://www.apple.com/ru/
https://www.apple.com/	https://www.apple.com/retail/
https://www.apple.com/	https://www.apple.com/bh-ar/
https://www.apple.com/	https://www.apple.com/today/
https://www.apple.com/	https://www.apple.com/tj/
